"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"6EKKA",0.292620865139949,0.353689567430025,0.353689567430025,0.358778625954198,0.39440203562341,0.246819338422392,0.402035623409669,0.282442748091603,0.315521628498728,0.279898218829517,0.473282442748092,0.246819338422392,0.0814249363867685,0.798982188295165,0.119592875318066,0.404580152671756,0.325699745547074,0.269720101781171,0.422391857506361,0.292620865139949,0.28498727735369
"2R4FA",0.276643990929705,0.412698412698413,0.310657596371882,0.412698412698413,0.374149659863946,0.213151927437642,0.337868480725624,0.353741496598639,0.308390022675737,0.337868480725624,0.448979591836735,0.213151927437642,0.0975056689342404,0.80952380952381,0.0929705215419501,0.458049886621315,0.263038548752834,0.27891156462585,0.469387755102041,0.276643990929705,0.253968253968254
"6COKA",0.353125,0.296875,0.35,0.309375,0.465625,0.225,0.36875,0.259375,0.371875,0.265625,0.509375,0.225,0.1125,0.778125,0.109375,0.465625,0.26875,0.265625,0.396875,0.353125,0.25
"4TXRC",0.396551724137931,0.413793103448276,0.189655172413793,0.53448275862069,0.396551724137931,0.0689655172413793,0.224137931034483,0.379310344827586,0.396551724137931,0.482758620689655,0.448275862068966,0.0689655172413793,0.0172413793103448,0.637931034482759,0.344827586206897,0.53448275862069,0.0862068965517241,0.379310344827586,0.379310344827586,0.396551724137931,0.224137931034483
"1TVGA",0.274509803921569,0.398692810457516,0.326797385620915,0.34640522875817,0.38562091503268,0.26797385620915,0.339869281045752,0.294117647058824,0.366013071895425,0.300653594771242,0.431372549019608,0.26797385620915,0.0718954248366013,0.790849673202614,0.137254901960784,0.418300653594771,0.326797385620915,0.254901960784314,0.392156862745098,0.274509803921569,0.333333333333333
"4X90A",0.284210526315789,0.389473684210526,0.326315789473684,0.384210526315789,0.357894736842105,0.257894736842105,0.378947368421053,0.318421052631579,0.302631578947368,0.3,0.442105263157895,0.257894736842105,0.0973684210526316,0.797368421052632,0.105263157894737,0.394736842105263,0.307894736842105,0.297368421052632,0.439473684210526,0.284210526315789,0.276315789473684
"6V9MB",0.371369294605809,0.311203319502075,0.317427385892116,0.29045643153527,0.429460580912863,0.280082987551867,0.352697095435685,0.24896265560166,0.398340248962656,0.20746887966805,0.512448132780083,0.280082987551867,0.139004149377593,0.721991701244813,0.139004149377593,0.460580912863071,0.29045643153527,0.24896265560166,0.371369294605809,0.371369294605809,0.257261410788382
"6PNPB",0.30952380952381,0.386904761904762,0.303571428571429,0.422619047619048,0.31547619047619,0.261904761904762,0.363095238095238,0.297619047619048,0.339285714285714,0.339285714285714,0.398809523809524,0.261904761904762,0.101190476190476,0.779761904761905,0.119047619047619,0.31547619047619,0.375,0.30952380952381,0.392857142857143,0.30952380952381,0.297619047619048
"7DE7A",0.323809523809524,0.323809523809524,0.352380952380952,0.380952380952381,0.40952380952381,0.20952380952381,0.361904761904762,0.295238095238095,0.342857142857143,0.314285714285714,0.476190476190476,0.20952380952381,0.133333333333333,0.714285714285714,0.152380952380952,0.504761904761905,0.238095238095238,0.257142857142857,0.466666666666667,0.323809523809524,0.20952380952381
"6L5HA",0.530612244897959,0.26530612244898,0.204081632653061,0.316326530612245,0.459183673469388,0.224489795918367,0.204081632653061,0.255102040816327,0.540816326530612,0.306122448979592,0.469387755102041,0.224489795918367,0.193877551020408,0.581632653061224,0.224489795918367,0.76530612244898,0.0816326530612245,0.153061224489796,0.377551020408163,0.530612244897959,0.0918367346938776
"4QXBB",0.294117647058824,0.308823529411765,0.397058823529412,0.367647058823529,0.470588235294118,0.161764705882353,0.397058823529412,0.264705882352941,0.338235294117647,0.264705882352941,0.573529411764706,0.161764705882353,0.0882352941176471,0.735294117647059,0.176470588235294,0.514705882352941,0.25,0.235294117647059,0.5,0.294117647058824,0.205882352941176
"4NN5A",0.338461538461538,0.384615384615385,0.276923076923077,0.376923076923077,0.353846153846154,0.269230769230769,0.323076923076923,0.276923076923077,0.4,0.261538461538462,0.469230769230769,0.269230769230769,0.0923076923076923,0.784615384615385,0.123076923076923,0.423076923076923,0.307692307692308,0.269230769230769,0.346153846153846,0.338461538461538,0.315384615384615
"3V3LA",0.447058823529412,0.305882352941176,0.247058823529412,0.294117647058824,0.341176470588235,0.364705882352941,0.317647058823529,0.223529411764706,0.458823529411765,0.282352941176471,0.352941176470588,0.364705882352941,0.2,0.635294117647059,0.164705882352941,0.482352941176471,0.247058823529412,0.270588235294118,0.388235294117647,0.447058823529412,0.164705882352941
"4KRDB",0.352657004830918,0.285024154589372,0.36231884057971,0.304347826086957,0.444444444444444,0.251207729468599,0.386473429951691,0.231884057971014,0.381642512077295,0.246376811594203,0.502415458937198,0.251207729468599,0.140096618357488,0.72463768115942,0.135265700483092,0.492753623188406,0.27536231884058,0.231884057971014,0.410628019323671,0.352657004830918,0.236714975845411
"3U9JA",0.4125,0.2625,0.325,0.23125,0.4375,0.33125,0.375,0.18125,0.44375,0.1875,0.48125,0.33125,0.13125,0.7125,0.15625,0.54375,0.25625,0.2,0.34375,0.4125,0.24375
"3FVZA",0.291793313069909,0.389057750759878,0.319148936170213,0.389057750759878,0.35258358662614,0.258358662613982,0.343465045592705,0.303951367781155,0.35258358662614,0.316109422492401,0.425531914893617,0.258358662613982,0.0759878419452888,0.796352583586626,0.127659574468085,0.35258358662614,0.303951367781155,0.343465045592705,0.428571428571429,0.291793313069909,0.279635258358663
"2G77A",0.334146341463415,0.334146341463415,0.331707317073171,0.336585365853659,0.38780487804878,0.275609756097561,0.360975609756098,0.263414634146341,0.375609756097561,0.273170731707317,0.451219512195122,0.275609756097561,0.0975609756097561,0.782926829268293,0.119512195121951,0.409756097560976,0.317073170731707,0.273170731707317,0.360975609756098,0.334146341463415,0.304878048780488
"4DYLA",0.386699507389163,0.334975369458128,0.278325123152709,0.322660098522167,0.455665024630542,0.221674876847291,0.300492610837438,0.270935960591133,0.428571428571429,0.273399014778325,0.504926108374384,0.221674876847291,0.113300492610837,0.741379310344828,0.145320197044335,0.620689655172414,0.16256157635468,0.216748768472906,0.376847290640394,0.386699507389163,0.236453201970443
"3C2EA",0.302721088435374,0.36734693877551,0.329931972789116,0.408163265306122,0.36734693877551,0.224489795918367,0.357142857142857,0.316326530612245,0.326530612244898,0.350340136054422,0.425170068027211,0.224489795918367,0.102040816326531,0.772108843537415,0.125850340136054,0.414965986394558,0.282312925170068,0.302721088435374,0.469387755102041,0.302721088435374,0.227891156462585
"5M5EC",0.324324324324324,0.374517374517374,0.301158301158301,0.370656370656371,0.378378378378378,0.250965250965251,0.332046332046332,0.297297297297297,0.370656370656371,0.27027027027027,0.478764478764479,0.250965250965251,0.0810810810810811,0.810810810810811,0.108108108108108,0.413127413127413,0.293436293436293,0.293436293436293,0.347490347490348,0.324324324324324,0.328185328185328
"1SCFA",0.333333333333333,0.311355311355311,0.355311355311355,0.366300366300366,0.395604395604396,0.238095238095238,0.373626373626374,0.285714285714286,0.340659340659341,0.293040293040293,0.468864468864469,0.238095238095238,0.120879120879121,0.750915750915751,0.128205128205128,0.399267399267399,0.289377289377289,0.311355311355311,0.399267399267399,0.333333333333333,0.267399267399267
"1P5ZB",0.357414448669202,0.326996197718631,0.315589353612167,0.32319391634981,0.403041825095057,0.273764258555133,0.361216730038023,0.258555133079848,0.380228136882129,0.262357414448669,0.463878326996198,0.273764258555133,0.110266159695817,0.741444866920152,0.14828897338403,0.456273764258555,0.29277566539924,0.250950570342205,0.376425855513308,0.357414448669202,0.26615969581749
"2O70A",0.350574712643678,0.310344827586207,0.339080459770115,0.350574712643678,0.413793103448276,0.235632183908046,0.362068965517241,0.264367816091954,0.373563218390805,0.28735632183908,0.477011494252874,0.235632183908046,0.126436781609195,0.724137931034483,0.149425287356322,0.477011494252874,0.270114942528736,0.252873563218391,0.436781609195402,0.350574712643678,0.21264367816092
"3U3ZA",0.231155778894472,0.417085427135678,0.351758793969849,0.412060301507538,0.346733668341709,0.241206030150754,0.376884422110553,0.351758793969849,0.271356783919598,0.301507537688442,0.457286432160804,0.241206030150754,0.105527638190955,0.819095477386935,0.0753768844221105,0.417085427135678,0.296482412060302,0.28643216080402,0.457286432160804,0.231155778894472,0.311557788944724
"2HEWF",0.302631578947368,0.361842105263158,0.335526315789474,0.368421052631579,0.407894736842105,0.223684210526316,0.381578947368421,0.282894736842105,0.335526315789474,0.282894736842105,0.493421052631579,0.223684210526316,0.0855263157894737,0.802631578947368,0.111842105263158,0.368421052631579,0.322368421052632,0.309210526315789,0.414473684210526,0.302631578947368,0.282894736842105
"1XCRA",0.287974683544304,0.389240506329114,0.322784810126582,0.386075949367089,0.341772151898734,0.272151898734177,0.357594936708861,0.313291139240506,0.329113924050633,0.284810126582278,0.443037974683544,0.272151898734177,0.104430379746835,0.775316455696203,0.120253164556962,0.411392405063291,0.294303797468354,0.294303797468354,0.45253164556962,0.287974683544304,0.259493670886076
"3T3LA",0.27906976744186,0.465116279069767,0.255813953488372,0.472868217054264,0.302325581395349,0.224806201550388,0.310077519379845,0.387596899224806,0.302325581395349,0.434108527131783,0.341085271317829,0.224806201550388,0.0930232558139535,0.751937984496124,0.155038759689922,0.403100775193798,0.255813953488372,0.341085271317829,0.418604651162791,0.27906976744186,0.302325581395349
"3VWAA",0.305357142857143,0.323214285714286,0.371428571428571,0.360714285714286,0.432142857142857,0.207142857142857,0.389285714285714,0.296428571428571,0.314285714285714,0.294642857142857,0.498214285714286,0.207142857142857,0.101785714285714,0.782142857142857,0.116071428571429,0.401785714285714,0.310714285714286,0.2875,0.446428571428571,0.305357142857143,0.248214285714286
"6FCVB",0.286057692307692,0.423076923076923,0.290865384615385,0.423076923076923,0.326923076923077,0.25,0.329326923076923,0.329326923076923,0.341346153846154,0.360576923076923,0.389423076923077,0.25,0.0961538461538462,0.790865384615385,0.112980769230769,0.382211538461538,0.295673076923077,0.322115384615385,0.399038461538462,0.286057692307692,0.314903846153846
"5BO8A",0.306122448979592,0.373177842565598,0.32069970845481,0.329446064139942,0.355685131195335,0.314868804664723,0.364431486880466,0.271137026239067,0.364431486880466,0.268221574344023,0.416909620991254,0.314868804664723,0.104956268221574,0.807580174927114,0.0874635568513119,0.416909620991254,0.317784256559767,0.26530612244898,0.393586005830904,0.306122448979592,0.300291545189504
"4RKKA",0.280120481927711,0.400602409638554,0.319277108433735,0.382530120481928,0.349397590361446,0.268072289156627,0.355421686746988,0.325301204819277,0.319277108433735,0.298192771084337,0.433734939759036,0.268072289156627,0.0963855421686747,0.792168674698795,0.11144578313253,0.454819277108434,0.283132530120482,0.262048192771084,0.469879518072289,0.280120481927711,0.25
"3HPCX",0.360248447204969,0.354037267080745,0.285714285714286,0.37888198757764,0.347826086956522,0.273291925465839,0.304347826086957,0.298136645962733,0.397515527950311,0.316770186335404,0.409937888198758,0.273291925465839,0.130434782608696,0.701863354037267,0.167701863354037,0.447204968944099,0.279503105590062,0.273291925465839,0.335403726708075,0.360248447204969,0.304347826086957
"1Q0PA",0.358744394618834,0.336322869955157,0.304932735426009,0.354260089686099,0.394618834080717,0.251121076233184,0.354260089686099,0.269058295964126,0.376681614349776,0.31390134529148,0.434977578475336,0.251121076233184,0.116591928251121,0.744394618834081,0.139013452914798,0.381165919282511,0.282511210762332,0.336322869955157,0.385650224215247,0.358744394618834,0.255605381165919
"4N3YB",0.5,0.206521739130435,0.293478260869565,0.260869565217391,0.532608695652174,0.206521739130435,0.293478260869565,0.195652173913043,0.510869565217391,0.260869565217391,0.532608695652174,0.206521739130435,0.130434782608696,0.673913043478261,0.195652173913043,0.695652173913043,0.119565217391304,0.184782608695652,0.315217391304348,0.5,0.184782608695652
"5W5CE",0.566265060240964,0.265060240963855,0.168674698795181,0.301204819277108,0.349397590361446,0.349397590361446,0.192771084337349,0.240963855421687,0.566265060240964,0.289156626506024,0.36144578313253,0.349397590361446,0.240963855421687,0.493975903614458,0.265060240963855,0.746987951807229,0.0963855421686747,0.156626506024096,0.313253012048193,0.566265060240964,0.120481927710843
"4H5IA",0.30958904109589,0.394520547945205,0.295890410958904,0.413698630136986,0.347945205479452,0.238356164383562,0.323287671232877,0.336986301369863,0.33972602739726,0.386301369863014,0.375342465753425,0.238356164383562,0.120547945205479,0.764383561643836,0.115068493150685,0.383561643835616,0.306849315068493,0.30958904109589,0.413698630136986,0.30958904109589,0.276712328767123
"4WY4A",0.484375,0.234375,0.28125,0.234375,0.46875,0.296875,0.28125,0.203125,0.515625,0.234375,0.46875,0.296875,0.1875,0.65625,0.15625,0.53125,0.265625,0.203125,0.34375,0.484375,0.171875
"5M0WA",0.329268292682927,0.426829268292683,0.24390243902439,0.51219512195122,0.292682926829268,0.195121951219512,0.280487804878049,0.341463414634146,0.378048780487805,0.353658536585366,0.451219512195122,0.195121951219512,0.0487804878048781,0.792682926829268,0.158536585365854,0.414634146341463,0.292682926829268,0.292682926829268,0.451219512195122,0.329268292682927,0.219512195121951
"3C9AA",0.322869955156951,0.390134529147982,0.286995515695067,0.412556053811659,0.309417040358744,0.278026905829596,0.327354260089686,0.282511210762332,0.390134529147982,0.278026905829596,0.443946188340807,0.278026905829596,0.130044843049327,0.757847533632287,0.112107623318386,0.408071748878924,0.318385650224215,0.273542600896861,0.37219730941704,0.322869955156951,0.304932735426009
"2Z0DA",0.271708683473389,0.392156862745098,0.336134453781513,0.431372549019608,0.313725490196078,0.254901960784314,0.366946778711485,0.336134453781513,0.296918767507003,0.330532212885154,0.414565826330532,0.254901960784314,0.0896358543417367,0.792717086834734,0.117647058823529,0.392156862745098,0.319327731092437,0.288515406162465,0.456582633053221,0.271708683473389,0.271708683473389
"5W2IA",0.307392996108949,0.381322957198444,0.311284046692607,0.33852140077821,0.369649805447471,0.291828793774319,0.377431906614786,0.276264591439689,0.346303501945525,0.276264591439689,0.431906614785992,0.291828793774319,0.105058365758755,0.782101167315175,0.11284046692607,0.416342412451362,0.291828793774319,0.291828793774319,0.404669260700389,0.307392996108949,0.287937743190661
"2ID4A",0.31013916500994,0.41351888667992,0.276341948310139,0.447316103379722,0.333996023856859,0.218687872763419,0.314115308151093,0.349900596421471,0.335984095427435,0.399602385685885,0.381709741550696,0.218687872763419,0.0914512922465209,0.765407554671968,0.143141153081511,0.335984095427435,0.296222664015905,0.36779324055666,0.427435387673956,0.31013916500994,0.262425447316103
